編號,原文,臺灣用語,大陸用語,其他用語,
659,basic executive system	,基本執行系統,,,
660,basic external function,基本外部函數,,,
661,basic failure rate,基本故障率,,,
662,basic feasible solution,基本可行解,,,
663,basic field attribute,基本欄屬性,,,
664,basic field description,基本欄描述,,,
665,basic file,基本檔案,,,
666,basic file access system	,基本檔案存取系統,,,
667,basic file channel	,基本檔案通道,,,
668,basic file structure,基本檔案結構,,,
669,basic file system	,基本檔案系統,,,
670,basic fixed length data format,基本定長度資料格式,,,
671,basic flow chart,基本流程圖,,,
672,basic format,基本格式,,,
673,basic format generator,基本格式產生器,,,
674,basic FORTRAN statement,基本FORTRAN敘述,,,
675,basic frequency,基本頻率,,,
676,basic function,基本函數,,,
677,basic graphic access method	,基本圖形存取方法,,,
678,basic graphic system	,基本圖形系統,,,
679,basic group,基群,,,
680,basic high layer functions,基本高層功能,,,
681,basic I/O system,基本輸出入系統,基本輸入輸出系統 ,,
682,basic ideographic character set,基本表意字元集,,,
683,basic impulse level	,基本脈衝位準,,,
684,basic indexed access method,基本索引存取方法,,,
685,basic indexed sequential access method	,基本索引順序存取法,,,
686,basic induction variable,基本感應變數,,,
687,basic information unit chain,基本資訊單元鍊,,,
688,basic information unit	,基本資訊單元,,,
689,basic input/output system	,基本輸入輸出系統,,,
690,basic instruction,基本指令,,,
691,basic instruction set,基本指令集,,,
692,basic interactive structure,基本交談結構,,,
693,basic interconnection tests,基本互連測試,,,
694,basic interface,基本介面,,,
695,BASIC interpreter package	,BASIC解譯器套裝軟體,,,
696,basic key,基本密鑰,基本密鑰 ,,
697,BASIC language,BASIC語言,,,
698,basic layout object,基本布局物件,,,
699,basic level of compatibility,相容性之基本位準,,,
700,basic line equalizer,基本線路均衡器,,,
701,basic line space,基本行距,,,
702,basic link,基本鏈路,,,
703,basic link unit,基本鏈接單位,,,
704,basic linkage,基本鏈接,,,
705,basic LISP function,基本LISP函數,,,
706,basic list,基本列表,,,
707,basic load,基本負載,,,
708,basic loader,基本載入器,,,
709,basic logical object,基本邏輯物件,,,
710,basic loop,基本迴路,,,
711,basic low layer functions,基本低層功能,,,
712,basic machine cycle,基本機週期,,,
713,basic mapping services	,基本映像服務,,,
714,basic mapping support	,基本映像支援,,,
715,basic memory,基本記憶體,,,
716,basic merge program,基本合併程式,,,
717,basic message switching center	,基本訊息交換中心,,,
718,basic microcomputer compiler,基本微電腦編譯器,,,
719,basic mode,基本模；基本模式,,,
720,basic mode control procedures,基本模控制程序,,,
721,basic mode link control,基本模態鏈路控制,,,
722,basic mode link control [procedures],基本鏈路控制,基本型鏈路控制[規程], *基本規程 ,,
723,basic module,基本模組,,,
724,basic monitor,基本監督器,,,
725,basic multiline controller	,基本多線路控制器,,,
726,basic multilingual plane	,基本多語文平面,基本多文種平面,,
727,basic multiprogramming system,基本多程式系統,,,
728,basic network,基本網路,,,
729,basic noise,基本雜訊,,,
730,basic nonChinese character set,基本非中文字元集,,,
731,basic number,基數,,,
732,basic numbering plan,基本編號計畫,,,
733,basic object,基本物件,,,
734,basic operating software system	,基本作業軟體系統,,,
735,basic operating system software	,基本作業系統軟體,,,
736,basic operating system	,基本作業系統,,,
737,basic operation,基本操作,基本操作 ,,
738,basic operation monitor	,基本操作監督器,,,
739,basic operation system/360	,基本作業系統/360,,,
740,basic operational concept,基本操作概念,,,
741,basic operator command,基本操作員命令,,,
742,basic operator control,基本操作員控制,,,
743,basic operator control command,基本操作員控制命令,,,
744,basic operator control SSP,基本操作員控制系統服務程式,,,
745,basic operator control station,基本操作員控制站,,,
746,basic operator panel display register,基本操作員面板顯示暫存器,,,
747,basic operator panel	,基本操作員控制面板,,,
748,basic order code,基本命令碼,,,
749,basic overlay,基本覆蓋,,,
750,basic partitioned access method	,基本分區存取方法,,,
751,basic path notation,基本路徑記法,,,
752,basic peripheral channel	,基本週邊通道,,,
753,basic peripherals,基本週邊設備,,,
754,basic PL/1 statement,基本PL/1敘述,,,
755,basic plan generating system,基本計畫產生系統,,,
756,basic platform,基本平台,基本平台 ,,
757,basic price,基本價格,,,
758,basic primary operator control station,基本主操作員控制站,,,
759,basic program access method	,基本程式存取方法,,,
760,basic programming extensions,基本程式設計延伸,,,
761,basic programming support	,基本程式設計支援,,,
762,basic programming system	,基本程式設計系統,,,
763,basic pulse,基本脈波,,,
764,basic pulse generator,基本脈波產生器,,,
765,basic quantitative terms,基本定量術語,,,
766,basic rate,基本速率,,,
767,basic rate interface,基本速率介面,,,
768,basic real constant,基本實常數,,,
769,basic real-time monitor	,基本即時監督器,,,
770,basic recursive function theory	,基本遞迴函數論,,,
771,basic saturated cut-set,基本飽和割集,,,
772,basic secondary operator control station,基本二次操作員控制站,,,
773,basic security mechanism,基本保全機制,,,
774,basic sequential access method	,基本順序存取方法,,,
775,basic sequential subset,基本順序子集,,,
776,basic services,基本服務,,,
777,basic spline,基本雲規；基本樣條,,,
778,BASIC standard,BASIC標準,,,
779,basic statement,基本敘述,,,
780,basic statistics,基礎統計；基本統計,,,
781,basic status,基本狀態,,,
782,basic status register	,基本狀態暫存器,,,
783,basic storage allocation,基本儲存分配,,,
784,basic storage module	,基本儲存模組,,,
785,basic string,基本字串,,,
786,BASIC subprogram,BASIC次程式,,,
787,basic subsystem module	,基本子系統模組,,,
788,basic symbol,基本符號,基本符號,,
789,basic synchronized subset,基本同步子集,,,
790,basic synchronous communication	,基本同步通訊,,,
791,BASIC system,BASIC語言系統,,,
792,basic system extension	,基本系統延伸,,,
793,basic telecommunications access method	,基本電信存取方法,,,
794,basic terminal access method	,基本終端存取方法,,,
795,basic terms,基本術語,,,
796,basic time-sharing system,基本分時系統,,,
797,basic timing cycle	,基本計時週期,,,
798,basic token,基本符記,,,
799,basic transformation,基本變換,,,
800,basic transient diode logic	,基本暫態二極體邏輯,,,
801,basic transmission,基本傳輸,,,
802,basic transmission unit	,基本傳輸單位,,,
803,basic Turing machine,基本杜林機,,,
804,basic type,基本型,,,
805,basic working display,基本工作顯示,,,
806,BASIC-type language,類BASIC型語言,,,
807,basis,基礎,,,
808,basis files,基礎檔案,,,
809,basis function,基礎函數,基函數 ,,
810,basis matrix,基礎矩陣,,,
811,basis vector,基底向量,,,
812,bass,低音,,,
813,bass boost,低音提升,,,
814,bastard ALGOL,非標準的ALGOL語言,,,
815,bastard size,非標準尺寸,,,
816,bastion host,堡壘主機,堡壘主機 ,,
817,batch,批次；整批,批 ,,
818,batch accumulator,批次累積器,,,
819,batch and interactive network,批次和交談式處理網路,,,
820,batch application,批次應用,,,
821,batch automated balancing system	,批次自動平衡系統,,,
822,batch BSC,批次BSC；批次處理二進制同步通信,,,
823,batch capacity,批次容量,,,
824,batch circuit analysis,批次電路分析,,,
825,batch coding sheets,批次編碼單,,,
826,batch command,批次命令,,,
827,batch communications program	,批次通訊程式,,,
828,batch compilation,批次編譯,,,
829,batch compilation listing,批次編譯列表,,,
830,batch compilation report,批次編譯報表,,,
831,batch compiler,批次編譯器,,,
832,batch control,批次控制,批量控制 ,,
833,batch control sample,批次控制樣本,,,
834,batch data exchange,批次資料交換,,,
835,batch data exchange service	,批次資料交換服務,,,
836,batch data processing,批次資料處理,,,
837,batch deleted,批次已刪除,,,
838,batch device,批次裝置,,,
839,batch driver,批次驅動器,,,
840,batch ender,批次結束符,,,
841,batch entry,批次登錄,,,
842,batch environment,批次環境,,,
843,batch execution,批次執行,,,
844,batch fabricated,整批生產的,,,
845,batch facility,批次設施,,,
846,batch file,批次檔案,批處理文件 ,,
847,batch header,批次標頭,,,
848,batch header document,批次首部文件,,,
849,batch initiation,批次啟動,,,
850,batch input data record,批次輸入資料記錄,,,
851,batch input functionality,批次輸入功能性,,,
852,batch input stream,批次輸入流,,,
853,batch input	,批次輸入,,,
854,batch interactive	,批次交談,,,
855,batch interface file	,批次介面檔案,,,
856,batch interface JCL mask file,批次介面JCL遮罩檔案,,,
857,batch interface log file,批次介面日誌檔案,,,
858,batch job queue,批次工件佇列,,,
859,batch job	,批次工件,批作業,,
860,batch log,批次日誌,,,
861,batch message processing	,批次訊息處理,,,
862,batch method,批次方法,,,
863,batch mode,批次模式,,,
864,batch mode data processing,批次模資料處理,,,
865,batch monitor,批次監視器,,,
866,batch number,批號,,,
867,batch operating software system	,批次作業軟體系統,,,
868,batch operating system	,批次作業系統,,,
869,batch operation,批次作業,,,
870,batch oriented BMP program,批次導向BMP程式,,,
871,batch oriented system,批次導向系統,,,
872,batch output converter,批次輸出轉換器,,,
873,batch partition,批次分區,,,
874,batch print function,批次列印功能,,,
875,batch process system,批次處理系統,,,
876,batch processing,批次處理；整批處理,批處理 ,,
877,batch processing editor,批次處理編輯器,,,
878,batch processing environment,批次處理環境,,,
879,batch processing interrupt,批次處理中斷,,,
880,batch processing mode,批次處理模式,,,
881,batch processing model,批次處理模型,,,
882,batch processing operating system,批次處理作業系統,批處理操作系統 ,,
883,batch processing oriented,批次處理導向,,,
884,batch processing program,批次處理程式,,,
885,batch processing system,批次處理系統,批處理系統 ,,
886,batch processing work-load model,批次處理工作量模型,,,
887,batch processor log,批次處理機日誌,,,
888,batch program,批次程式,,,
889,batch PVS,批次程序驗証服務程式,,,
890,batch quantity,批次數量,,,
891,batch query,批次查詢,,,
892,batch query language	,批次查詢語言,,,
893,batch queue,批次佇列,,,
894,batch region,批次區域,,,
895,batch request,批次請求,,,
896,batch return status,批次回覆狀態,,,
897,batch run,批次運行,,,
898,batch save/restore,批次保留／復原,,,
899,batch sequence number	,批次順序號碼,,,
900,batch session,批次對話,,,
901,batch spool monitor	,批次排存監督器,,,
902,batch statistics,批次統計,,,
903,batch status,批次狀態,,,
904,batch stream,整批資料流,,,
905,batch subsystem,批次子系統,,,
906,batch system,批次系統,,,
907,batch table,批次表,,,
908,batch task,批次任務,,,
909,batch terminal,批次終端,,,
910,batch terminal controller,批次終端控制器,,,
911,batch terminal simulator	,批次終端模擬器,,,
912,batch ticket,批次票,,,
913,batch time-sharing monitor	,批次分時監視器,,,
914,batch total,批次總計,,,
915,batch trailer,批次尾部,,,
916,batch transaction file,批次異動檔案,,,
917,batch transfer program	,批次傳送程式,,,
918,batch update,批次更新,,,
919,batch update mode,批次更新模,,,
920,batch user,批次使用者,,,
921,batch work-load,批次工作量,,,
922,batched communication,批次的通信,,,
923,batched job,批次的工件,,,
924,batched job processing,批次的工件處理,,,
925,batched telecommunication,批次通信,,,
926,batching,批次處理法,,,
927,batching with control total,具控制總數的批次處理法,,,
928,bath curve,浴缸曲線,,,
929,bath effect,浴缸效應,,,
930,bathtub curve,浴缸曲線,浴盆曲線 ,,
931,batten,同位穿孔,,,
932,Batten check,同位穿孔檢查,,,
933,Batten system,同位穿孔系統,同位穿孔檢索系統,,
934,battery,電池,,,
935,battery backup board,電池備用板,,,
936,battery backup	,電池組備用,,,
937,battery control and monitor,電池控制及監視器,,,
938,battery control data processor	,電池控制資料處理機,,,
939,battery cut off	,電池切斷,,,
940,battery exchange,電池交換,,,
941,battery inverter	,電池反向器,,,
942,battery pack,電池組,,,
943,battery signaling,電池發信號,,,
944,battery signaling exchange,電池發信號交換,,,
945,battery timing equipment	,電池計時設備,,,
946,battery-power,電池供電,,,
947,battery-powered,電池供電的,,,
948,battery-powered calculator,電池供電計算器；電池動力計算器,,,
949,Baud,鮑,波特 ,,
950,baud conversion,鮑轉換,,,
951,baud rate,鮑率,,,
952,baud rate generator	,鮑率產生器,,,
953,baud	,鮑,,,
954,Baudot,博多機,,,
955,Baudot code	,博多碼,,,
956,Baudot keyboard,博多鍵盤,,,
957,Baudot MUX,博多多路,,,
958,bay,機架,,,
959,Bayelectric company,貝伊電氣公司,,,
960,Bayes analysis,貝斯分析,貝葉斯分析 ,,
961,Bayes decision rule,貝斯決策規則,,,
962,Bayes decision theory,貝斯決策理論,,,
963,Bayes detection,貝斯檢測,,,
964,Bayesian classifier,貝斯分類器,貝葉斯分類器 ,,
965,Bayesian decision method,貝斯決策方法,貝葉斯決策方法 ,,
966,Bayesian decision rule,貝斯決策規則,貝葉斯決策規則 ,,
967,Bayesian inference,貝斯推理,貝葉斯推理 ,,
968,Bayesian inference network,貝斯推理網絡,貝葉斯推理網絡 ,,
969,Bayesian logic,貝斯邏輯,貝葉斯邏輯 ,,
970,Bayesian statistics,貝斯統計理論,,,
971,Bayesian theorem,貝斯定理,貝葉斯定理 ,,
972,bayonet coupling,卡口耦合,,,
973,B-box,指標暫存器,變址寄存器,,
974,BBS,佈告欄系統,公告板系統 ,,
975,BB-tree,BB樹,,,
976,BCD code,二進編碼十進數碼,二進制編碼的十進數,,
977,BCD counter,BCD計數器；二進編碼十進數碼計數器,,,
978,BCH code,二進編碼十六進數碼,,,
979,BCN-business computer network,BCN商業電腦網路,,,
980,B-code,B代碼,B碼,,
981,BCS satellite,基本控制系統衛星,,,
982,BCS theory,基本控制系統理論,,,
983,BDD,二元決策圖,二叉判定圖 ,,
984,B-disk,可選用磁碟,B磁盤,,
985,beacon,信標,,,
986,beacon frame,信標框,,,
987,beacon frequency,信標頻率,,,
988,beacon message,信標訊息,,,
989,beacon processing system	,信標處理系統,,,
990,beacon reply processor	,信標答覆處理機,,,
991,beacon station,信標站,,,
992,beacon video processing equipment	,信標視頻處理設備,,,
993,beaconing station,報警站,報警站 ,,
994,beaconing terminal,信標終端,,,
995,bead,珠,,,
996,beam,光束,,,
997,beam addressed metal oxide semiconductor	,束定址金屬氧化物半導體,,,
998,beam antenna,定向天線,,,
999,beam approach,射束法,,,
1000,beam communication set,定向通訊裝置,,,
1001,beam control,射束控制,,,
1002,beam convergence,聚束；射束會聚,,,
1003,beam current,射束電流,,,
1004,beam deflection,電子束偏轉,,,
1005,beam deflection valve,電子束偏轉閥,,,
1006,beam diameter,光束直徑,,,
1007,beam divergence,光束發散,,,
1008,beam diversity,束分集,,,
1009,beam finder,束尋檢器,,,
1010,beam frequency oscillator	,射束頻率振盪器,,,
1011,beam gating electrode,電子束閘控電極,,,
1012,beam lead,樑式引線,,,
1013,beam radar,定向雷達,,,
1014,beam reception,定向接收,,,
1015,beam recording,光束記錄,,,
1016,beam satellite antenna,定向衛星天線,,,
1017,beam search,定向搜索,定向搜索 ,,
1018,beam splitter	,電子束分裂器,,,
1019,beam station,光束站,,,
1020,beam storage cells,電子束儲存器單元,,,
1021,beam store,電子束儲存器,,,
1022,beam switching tube,束射轉換管,,,
1023,beam transmission,定向傳輸,,,
1024,beam transmission link,定向傳輸鏈,,,
1025,beam width,射束寬；波束寬,,,
1026,beam-accessed,光束存取的,,,
1027,beam-accessible memory,光束記憶體,,,
1028,beam-lead bonding,樑形引線焊,,,
1029,beam-lead integrated circuit,樑形引線積體電路,,,
1030,beam-lead structure,樑形引線結構,,,
1031,beam-riding guidance system,波束導引系統,,,
1032,bearer,支架,襯邊,,
1033,bearer services,載送服務,,,
1034,bearing,軸承,,,
1035,bearing accuracy,方位準確度,,,
1036,bearing discrimination,方位判別,,,
1037,bearing distance computer,方位距離計算機,,,
1038,beat,拍；跳動；取字時間,,,
1039,beat frequency,拍頻,,,
1040,beat-frequency oscillator	,拍頻振盪器,,,
1041,beating shift,敲換移位,,,
1042,because it's time network	,國際學術網路,,,
1043,bed of nails,釘床夾具,,,
1044,beep,嗶（短）聲,,,
1045,beeper,警笛,,,
1046,before change,變更前,,,
1047,before delete,刪除前,,,
1048,before image,前影像,,,
1049,before image journalizing,前像日誌登載,,,
1050,before phrase,片語前,,,
1051,before unload,卸載前,,,
1052,before update,更新前,,,
1053,before-image,前像,前像 ,,
1054,begin block,起始塊；起始段,,,
1055,begin block underline,起始段底線,,,
1056,begin bracket indicator,起始括號指示器,,,
1057,begin bracket	,起始括號,,,
1058,begin chain,起始鍊,,,
1059,begin column,首行,,,
1060,BEGIN statement,BEGIN敘述,,,
1061,begin-end block,開始－結束塊,開始-結束塊 ,,
1062,Beginner's All-purpose Symbolic Instruction Code,BASIC語言,BASIC語言 ,,
1063,beginner's all-purpose symbolic instruction code	,BASIC程式語言；初學者通用符號指令碼,,,
1064,beginning address,開始位址,,,
1065,beginning attribute character,開始屬性字元,,,
1066,beginning balance,期初餘額,,,
1067,beginning character,開始字元,,,
1068,beginning end,開始端,,,
1069,beginning inventory,期初存貨；期初庫存,,,
1070,beginning of block	,塊開始,,,
1071,beginning of file	,檔案的開始,,,
1072,beginning of record	,記錄開始,,,
1073,beginning	,開始；期初,,,
1074,beginning-of-file label,檔案開始標號,,,
1075,beginning-of-information,資訊開始,,,
1076,beginning-of-information marker	,資訊開始標誌,,,
1077,beginning-of-tape control,磁帶開始控制,,,
1078,beginning-of-tape hole,磁帶開始孔,,,
1079,beginning-of-tape marker	,磁帶開始標誌,磁帶始標;BOT標記,,
1080,beginning-of-tape	,磁帶開始標誌；磁帶開始,,,
1081,beginning-of-volume label,卷開始標號,,,
1082,behavior,行為,性態 ,,
1083,behavior characteristics,行為特性,,,
1084,behavior compiler,行為編譯程式,,,
1085,behavior language,行為語言,,,
1086,behavior mode,行為模式,,,
1087,behavior rule,行為規則,,,
1088,behavior tests,行為測試,,,
1089,behavioral agent,行為代理,行為主體 ,,
1090,behavioral animation,行為動畫,行為動畫 ,,
1091,behavioral model,行為模型,行為模型 ,,
1092,behavioral simulation,行為模擬,,,
1093,behavioural science,行為科學,,,
1094,behavioural science programming language	,行為科學程式設計語言,,,
1095,behavioural system,行為科學系統,,,
1096,behavioural theory,行為科學理論,,,
1097,Belady algorithm,貝萊迪演算法,,,
1098,belief function,可信度函數,可信度函數 ,,
1099,belief logic,可信度邏輯,相信邏輯 ,,
1100,belief revision,信念修正,信念修正 ,,
1101,belief-desire-intention model,信念-期望-意圖模型,信念-期望-意圖模型 ,,
1102,Bell administrative network communication system	,貝爾行政管理網路通訊系統,,,
1103,bell alarm switch	,警鈴開關,,,
1104,Bell and Howell newspaper index,貝爾－豪威爾報紙索引,,,
1105,Bell Canada	,加拿大貝爾電信公司,,,
1106,bell character	,鈴字元,,,
1107,bell code,報警碼,,,
1108,Bell data network	,貝爾數據網路,,,
1109,bell idles,閑碼,,,
1110,Bell information network	,貝爾資訊網路,,,
1111,bell integrated optical device	,報警積體光學裝置,,,
1112,Bell interpretive system,貝爾解譯系統,,,
1113,Bell laboratories,貝爾實驗室,,,
1114,Bell laboratory interpretive system	,貝爾實驗室解譯系統,,,
1115,Bell line drawing language,貝爾系列繪畫語言,,,
1116,Bell system,貝爾系統,,,
1117,Bell system reference system	,貝爾系統參考系統,,,
1118,Bell system teletypewriter exchange service,貝爾系統電傳打字機交換服務,,,
1119,Bell telephone laboratories	,貝爾電話實驗室,,,
1120,Bell telephone manufacturing	,貝爾電話製造,,,
1121,Bell	,貝爾,,,
1122,bell	,鈴；響鈴；貝爾,,,
1123,Bell/Canada,加拿大貝爾電信公司,,,
1124,bell-fast,快鈴；快鈴轉換系統,,,
1125,Bell-Lapadula model,Bell-Lapadula模型,貝爾-拉帕杜拉模型 ,,
1126,bellows contact,折式簧片接頭,,,
1127,belt,帶,,,
1128,belt printer,帶式列印機,,,
1129,benchmark,基準,基准 ,,
1130,benchmark package,基準包,,,
1131,benchmark program	,基準程式,基准程序,,
1132,benchmark programming,基準程式設計,,,
1133,benchmark routine,基準常式,,,
1134,benchmark set,基準集合,,,
1135,benchmark test,基準測試,基准測試 ,,
1136,benchmark test program,基準測試程式,,,
1137,benchmark	,基準,,,
1138,benchmarking method and result,基準評效方法與結果,,,
1139,bend,彎曲,,,
1140,bend test,彎曲測試,,,
1141,bending loss,彎曲損耗,,,
1142,bending stress,彎曲應力,,,
1143,Bendix integrated data system	,本迪克斯整合資料系統,,,
1144,Berger code,伯格碼,,,
1145,Bernoulli disk,貝努里磁碟,伯努利盤 ,,
1146,Bernoulli flexible disk drive,貝努里軟性磁碟驅動機,,,
1147,Bernoulli polynomials,貝努里多項式,,,
1148,beryllia substrate,氧化鈹基體,,,
1149,bespole,預定貨,,,
1150,Bessel function,貝塞爾函數,,,
1151,Bessel interpolation formula,貝塞爾內插公式,,,
1152,best approximation,最佳近似,,,
1153,best curve,最佳曲線,,,
1154,best effort synchronization,最佳工作量同步,,,
1155,best linear unbiased estimator,最佳線性無偏估計器,,,
1156,best match,最佳匹配,,,
1157,best pattern,最佳型樣,,,
1158,best-case model,最佳情形模型,,,
1159,best-effort delivery,盡力投遞,盡力投遞 ,,
1160,Bestell system	,伯斯托系統,,,
1161,best-first search,最佳優先搜尋,最佳優先搜索 ,,
1162,best-fit,最適,最佳適配[法] ,,
1163,best-fit method,最適方法,,,
1164,beta cut off,貝他截止,,,
1165,beta function,貝他函數,,,
1166,beta particle,貝他粒子,,,
1167,beta ray,貝他射線,,,
1168,beta site,貝他現場,,,
1169,beta system,貝他系統,,,
1170,beta test,貝他測試,β測試 ,,
1171,beta value,貝他值,,,
1172,BETWEEN operator,BETWEEN運算子,,,
1173,between-the-lines entry,線間進入,線間進入 ,,
1174,Bevan information generator	,比萬資訊產生器,,,
1175,bevel,斜面,,,
1176,B-EXCEPT-A gate,B與A非閘,,,
1177,beyond very-high speed integration,超高速積體,,,
1178,bezel,聚光圈,,,
1179,Bezier curve,貝齊爾曲線,貝濟埃曲線 ,,
1180,Bezier surface,Bezier曲面,貝濟埃曲面 ,,
1181,BFS trees,先廣與先深搜尋樹,,,
1182,BGA,球陣列封裝,球陣列封裝 ,,
1183,BH meter,BH測量計,,,
1184,bias,偏差；偏移；偏壓,,,
1185,bias check,偏移檢查,,,
1186,bias current,電流偏移；偏流,,,
1187,bias data,偏差資料,,,
1188,bias distortion,偏移失真,,,
1189,bias error,偏移誤差；偏誤,,,
1190,bias gain control circuit,偏壓放大控制電路,,,
1191,bias ratio,偏差比率,,,
1192,bias sample,偏移樣本,,,
1193,bias test ,偏移測試（=邊際測試）,,,
1194,bias winding,偏置繞組,,,
1195,biased data,偏倚資料,,,
1196,biased error,偏倚誤差,,,
1197,biased estimator,偏差估計器,,,
1198,biased exponent,有偏指數,,,
1199,biased partitioning,偏倚分區；偏倚分配（分割）,,,
1200,bias-induced noise,偏離感應雜訊,,,
1201,biasing circuit,偏壓電路,,,
1202,biasing logic,偏壓邏輯,,,
1203,bias-off,偏移停止,,,
1204,biaxial (magnetic) element,雙軸（磁芯）元素,,,
1205,biaxial memory,雙軸記憶體,,,
1206,bibliographic,書目,,,
1207,bibliographic coupling,書目錄耦合,引文偶合；書目聚合,,
1208,bibliographic data processing program	,書目資料處理程式,,,
1209,bibliographic information system,書目資訊系統,,,
1210,bibliographic retrieval services	,書目檢索服務,,,
1211,bibliographic search,書目搜尋,,,
1212,bibliography,書目,,,
1213,bicathode tube,雙陰極管,,,
1214,bicharacteristic ray,雙特徵射線,,,
1215,bicomponent,雙組件,雙分支 ,,
1216,bicomponent algorithm,雙組件算法,,,
1217,biconditional bus,雙條件匯流排,,,
1218,biconditional flow,雙條件流,,,
1219,biconditional gate ,雙條件閘；互斥閘,,,
1220,biconditional operation,雙條件操作,,,
1221,biconditional statement,雙條件敘述,,,
1222,biconnected component,雙連接組件,,,
1223,biconnected components,雙連組件,雙連通分支 ,,
1224,biconnected graph,雙連接圖,,,
1225,biconnectivity,雙連通性,雙連通性 ,,
1226,bicubic,雙三次的,,,
1227,bicubic patch,雙三次曲面片,雙三次曲面片 ,,
1228,bicubic surface,雙三次曲面,雙三次曲面 ,,
1229,bid,投標,,,
1230,bidder,投標者,,,
1231,bidding,投標,,,
1232,bidiagonal matrix,兩對角線矩陣,,,
1233,bidiagraph,雙向圖,,,
1234,bidirection reasoning,雙向推理,雙向推理 ,,
1235,bidirectional,雙向的；雙向,,,
1236,bidirectional associative memory	,雙向相聯記憶體,,,
1237,bidirectional bus,雙向匯流排,雙向總線 ,,
1238,bidirectional bus driver,雙向匯流排驅動器,,,
1239,bidirectional bus switch,雙向匯流排開關,,,
1240,bidirectional communication link,雙向通訊鏈,,,
1241,bidirectional connection,雙向連接,,,
1242,bidirectional counter,雙向計數器,,,
1243,bidirectional coupler,雙向耦合器,,,
1244,bidirectional current,雙向電流,,,
1245,bidirectional dialog,雙向對話,,,
1246,bidirectional flow,雙向流程,,,
1247,bidirectional gate,雙向閘,,,
1248,bidirectional heuristic,雙向試探,,,
1249,bidirectional logical relationship,雙向邏輯關係,,,
1250,bidirectional microphone,雙向麥克風,,,
1251,bidirectional one shot,雙向單發,,,
1252,bidirectional operation,雙向操作,,,
1253,bidirectional pointer,雙向指標,,,
1254,bidirectional printing,雙向列印,雙向打印 ,,
1255,bidirectional production systems,雙向生產系統,,,
1256,bidirectional pulse,雙向脈衝,,,
1257,bidirectional pulse train,雙向脈衝列,,,
1258,bidirectional reading,雙向讀,,,
1259,bidirectional relationship,雙向關係,,,
1260,bidirectional search,雙向搜尋,雙向搜索 ,,
1261,bidirectional search process,雙向搜尋處理,,,
1262,bidirectional search with equal speed,等速雙向搜尋,,,
1263,bidirectional shift register,雙向移位暫存器,,,
1264,bidirectional switch,雙向開關,,,
1265,bidirectional test port,雙向測試埠,,,
1266,bidirectional transceiver element	,雙向收發器元件,,,
1267,bidirectional transistor,雙向電晶體,,,
1268,bidirectional transmission,雙向傳輸,雙向傳輸 ,,
1269,bidirectional wave form,雙向波形,,,
1270,bi-Doppler scoring system,雙多普勒計分系統,,,
1271,biduplexed redundancy	,雙向雙工冗餘（度）,,,
1272,biduplexed system,兩雙工系統,,,
1273,bifilar,雙股的,,,
1274,bifocal,雙焦點透鏡,,,
1275,bifurcate,分叉（的）,,,
1276,bifurcated contact,雙叉式接頭,,,
1277,bifurcation,分歧；分叉；雙叉,,,
1278,bifurcation connector,雙叉式連接器,,,
1279,bifurcational value,分歧值,,,
1280,big bang testing,簡捷測試法,,,
1281,big blue,藍色巨人（意指IBM公司）,,,
1282,Big-5 code,Big-5碼,,,
1283,B-IGNORE-A gate,與A無關的B閘,,,
1284,bigram,雙字母組,二元語法 ,,
1285,bigraph,偶圖,,,
1286,biharmonic equation,雙調和方程式,,,
1287,biharmonic operator,雙調和運算子,,,
1288,biharmonic partial differential equation	,雙調和偏微分方程式,,,
1289,bilanguage form,雙語言形式,,,
1290,bilateral agreement,雙邊協議,,,
1291,bilateral array,雙向陣列,,,
1292,bilateral closed user group,雙閉合用戶組,雙邊閉合用戶群 ,,
1293,bilateral control,雙向控制,,,
1294,bilateral diffusion,雙向擴散,,,
1295,bilateral diode switch,雙向二極體開關,,,
1296,bilateral Laplace transformation,雙側拉普拉斯變換,,,
1297,bilateral network,雙向網路,,,
1298,bilateral surface,雙側表面,,,
1299,bilateral switch,雙向開關,,,
1300,bilateral synchronization,雙向同步,,,
1301,Bildschir mtext	,貝爾茨系統；雙向訊息視傳系統,,,
1302,bilinear form,雙線性形式,,,
1303,bilinear formula,雙線性公式,,,
1304,bilinear integral form,雙線性積分形式,,,
1305,bilinear interpolation,雙線性內插,雙線性內插 ,,
1306,bilinear surface,雙線性曲面,雙線性曲面 ,,
1307,bilinear system,雙線性系統,雙線性系統 ,,
1308,bilingual alignment,雙語對齊,雙語對齊 ,,
1309,bilingual machine readable dictionary,雙語機器可讀詞典,雙語機器可讀詞典 ,,
1310,bill,帳單；清單,,,
1311,bill board antenna,廣告板式天線,,,
1312,bill of lading	,提單,,,
1313,bill of material processor,材料清單處理機,,,
1314,bill of material system	,材料清單系統,,,
1315,bill of material	,材料清單,,,
1316,bill of sale	,銷售清單,,,
1317,bill payment,記帳支付,,,
1318,billi-bit,十億位元,,,
1319,billi-cycle,十億週,,,
1320,billing,記帳,,,
1321,billing and accounting computer,收帳與會計計算機,,,
1322,billing cycle,帳單週期,,,
1323,billing machine,記帳機器,,,
1324,billing punch,票據打孔器,,,
1325,billing transaction,帳單異動,,,
1326,billion,十億,,,
1327,billion instructions per second	,每秒十億條指令（CPU速度的測量單位）,,,
1328,billion operations per second,每秒十億次運算,,,
