編號,原文,臺灣用語,大陸用語,其他用語,
2443,out station,分台；分局；邊遠台站,,,
2444,out switch,輸出開關,,,
2445,out symbol,外部符號,,,
2446,out tree,出樹,,,
2447,out tuning,外調諧,,,
2448,outage,故障；中斷；停電,,,
2449,outage duration,中斷歷時,,,
2450,outage period,故障週期,,,
2451,outage probability,故障機率,,,
2452,outage state,故障狀態,,,
2453,outage threshold,故障定限,,,
2454,outboard,外板,,,
2455,outboard data manager	,外板資料管理器,,,
2456,outboard logical unit,外板邏輯裝置,,,
2457,outboard record,外板記錄,,,
2458,outboard record routine	,外板記錄常式,,,
2459,outboard recorder,外板記錄器,,,
2460,outbound,離埠；輸出,,,
2461,outbound connection,離埠連接,,,
2462,outbound data system,離埠資料系統,,,
2463,outbound pacing,離埠定步,,,
2464,outbound path,離埠路徑,,,
2465,outbox,出箱,,,
2466,outbuffer,輸出緩衝器,,,
2467,outbuffer subgroup,輸出緩衝器子群,,,
2468,outburst,尖頭信號；脈衝,,,
2469,outcoming signal,輸出信號；出局信號,,,
2470,outconnection,（流程圖線）外連接,,,
2471,outer computer,外部計算機,,,
2472,outer control limit,外控制極限,,,
2473,outer face,外面,,,
2474,outer join,外聯結,外聯結 ,,
2475,outer language,外語言,,,
2476,outer level memory,外層記憶體,,,
2477,outer macro instruction,外部巨集指令,,,
2478,outer planar graph,外部平面圖,,,
2479,outer space,外層空間,,,
2480,outer stop,外停,,,
2481,outer track,外磁軌,,,
2482,outer-shell electron,外層電子,,,
2483,outfile,外部檔案,,,
2484,outflow,流出量；流出,,,
2485,outgoing access,外向存取,,,
2486,outgoing broadcast channel,輸出廣播通道；輸出廣播通道,,,
2487,outgoing call,外向呼叫,,,
2488,outgoing calls barred,禁止對外呼叫,,,
2489,outgoing code,輸出碼,,,
2490,outgoing control,輸出控制,,,
2491,outgoing control class,輸出控制級,,,
2492,outgoing event,輸出事件,出事件 ,,
2493,outgoing frame,外向框,,,
2494,outgoing group,輸出組,,,
2495,outgoing link,外向鏈路；呼出鏈路,,,
2496,outgoing network,輸出網路；發信網路,,,
2497,outgoing position,去話台,,,
2498,outgoing primary switch frame,去話主開關框架；去話初級接線器架；出局初級接線器架,,,
2499,outgoing quality level	,輸出品質等級,,,
2500,outgoing record,輸出記錄；發信記錄,,,
2501,outgoing route,輸出路線,,,
2502,outgoing routine test,輸出常式測試,,,
2503,outgoing toll circuit	,去話長途電路；出局長途電路,,,
2504,outgoing transmission,外向傳輸,,,
2505,outgoing trunk	,外向中繼線,,,
2506,outgoing unit,輸出裝置,,,
2507,outheader subgroup,輸出首部子群,,,
2508,outlet,出口；插座；輸出；風口；引出線；電源插座,,,
2509,outlet line,出口線,,,
2510,outline,外形；輪廓；綱要；框,,,
2511,outline flowchart,綱要流程圖,,,
2512,outline font,輪廓字型,空心字 ,,
2513,outline input,外形輸入,,,
2514,outline letter,外形字母,,,
2515,outline numbering,外形編號；外線編號,,,
2516,outline recognition,輪廓識別,輪廓識別 ,,
2517,outline utility,輪廓公用程式,,,
2518,outlined font,輪廓字型,輪廓字型 ,,
2519,outlining,格線；畫格線,,,
2520,outmessage subgroup,輸出訊息子群,,,
2521,out-of-order commit,失序交付,亂序提交 ,,
2522,out-of-order execution,失序執行,亂序執行 ,,
2523,out-of-sequence,失序,失序 ,,
2524,outphase,不同相；異相,,,
2525,out-point,輸出點,出點 ,,
2526,outpulsing,輸出脈衝（過程）,,,
2527,output,輸出的；輸出；產出；輸出設備；輸出過程；輸出資料,輸出 ,,
2528,output address register	,輸出位址暫存器,,,
2529,output alarm,輸出警報,,,
2530,output alphabet,輸出字母表,輸出字母表 ,,
2531,output amplifier	,輸出放大器,,,
2532,output amplitude,輸出振幅,,,
2533,output analysis,輸出分析,,,
2534,output aperture,輸出孔徑,,,
2535,output area,輸出區；輸出（緩衝）區,,,
2536,output assertion,輸出判定,輸出斷言 ,,
2537,output attribute,輸出屬性,,,
2538,output block,輸出塊；輸出信息組；輸出區；輸出緩衝區,,,
2539,output block feedback,輸出塊回饋,輸出分組反饋 ,,
2540,output blocking factor,輸出成塊因子,,,
2541,output break,輸出間斷,,,
2542,output buffer,輸出緩衝器；輸出緩衝區,,,
2543,output buffer empty,輸出緩衝器空,,,
2544,output buffer full,輸出緩衝器滿；輸出緩衝區滿,,,
2545,output buffer register	,輸出緩衝暫存器,,,
2546,output bus check,輸出匯流排檢查,,,
2547,output bus driver,輸出匯流排驅動器；輸出匯流排驅動程序,,,
2548,output bus	,輸出匯流排,,,
2549,output capability,輸出能力,,,
2550,output capacitance,輸出電容,,,
2551,output channel,輸出通道,,,
2552,output characteristic,輸出特性,輸出特性 ,,
2553,output circuit,輸出電路,,,
2554,output class,輸出種類,,,
2555,output coding,輸出編碼,,,
2556,output command,輸出命令,,,
2557,output command data set	,輸出命令資料集,,,
2558,output commit,輸出交付,輸出提交 ,,
2559,output complement circuit,輸出補碼電路,,,
2560,output computer	,輸出計算機,,,
2561,output control line,輸出控制線,,,
2562,output control program	,輸出控制程式,,,
2563,output control pulse	,輸出控制脈衝,,,
2564,output control register	,輸出控制暫存器,,,
2565,output converter,輸出轉換器,,,
2566,output current,輸出電流,,,
2567,output data,輸出資料,輸出(數據),,
2568,output data buffer,輸出資料緩衝器；輸出資料緩衝區,,,
2569,output data buffer register	,輸出資料緩衝暫存器,,,
2570,output data control,輸出資料控制,,,
2571,output data description,輸出資料描述,,,
2572,output data line,輸出資料線,,,
2573,output data set,輸出資料集,,,
2574,output data strobe,輸出資料選通,,,
2575,output data structure,輸出資料結構,,,
2576,output definition register	,輸出定義暫存器,,,
2577,output degree,輸出度,[輸]出度 ,,
2578,output dependence,輸出相依,輸出依賴 ,,
2579,output device,輸出裝置,輸出設備 ,,
2580,output device control,輸出裝置控制,,,
2581,output device positioning,輸出裝置定位,,,
2582,output digital data,輸出數位資料,,,
2583,output display area,輸出顯示區,,,
2584,output display unit,輸出顯示單位,,,
2585,output document,輸出文件,,,
2586,output driver program,輸出驅動器程式,,,
2587,output enable,輸出賦能,,,
2588,output equipment,輸出設備,輸出設備 ,,
2589,output error rate,輸出錯誤率,,,
2590,output execution set,輸出執行裝置,,,
2591,output feedback,輸出回饋,,,
2592,output field,輸出欄,,,
2593,output file,輸出檔案；輸出文件,,,
2594,output file code,輸出檔案碼,,,
2595,output file collation control,輸出檔案對照控制,,,
2596,output file control block,輸出檔案控制塊,,,
2597,output form,輸出形式,,,
2598,output format,輸出格式,,,
2599,output format rule,輸出格式規則,,,
2600,output format specification,輸出格式說明書,,,
2601,output formatter,輸出格式器,,,
2602,output function,輸出功能,,,
2603,output gap,輸出間隙,,,
2604,output handler,輸出處置器,,,
2605,output hopper,輸出斗,,,
2606,output identification,輸出識別,,,
2607,output impedance,輸出阻抗,輸出阻抗 ,,
2608,output indicator,輸出指示器,,,
2609,output information,輸出資訊,,,
2610,output instruction,輸出指令,,,
2611,output interface,輸出介面,,,
2612,output interrupt register,輸出中斷暫存器,,,
2613,output job queue,輸出工件佇列,,,
2614,output job stream,輸出工件流,,,
2615,output language,輸出語言,,,
2616,output library master file,輸出程式館主檔案,,,
2617,output limited,輸出受限,,,
2618,output limiting facility,輸出限制設施,,,
2619,output line,輸出線路,,,
2620,output link,輸出鏈路；輸出連接,,,
2621,output list,輸出表,,,
2622,output listing,輸出列表,,,
2623,output listing format,輸出列表格式,,,
2624,output loading factor,輸入負載因子,,,
2625,output loop,輸出循環；輸出迴路,,,
2626,output machine variable,輸出機器變數,,,
2627,output magazine,輸出卡槽,,,
2628,output medium,輸出媒體,,,
2629,output message,輸出訊息,,,
2630,output meter,輸出計,,,
2631,output mode,輸出模；輸出方式,,,
2632,output module,輸出模組,,,
2633,output module value,輸出模組值,,,
2634,output monitor,輸出監視器,,,
2635,output multiplex synchronizer,輸出多工同步器；輸出多路轉接同步器,,,
2636,output multiplexer,輸出多工器,,,
2637,output network,輸出網路,,,
2638,output node,輸出節點,,,
2639,output only console,輸出僅控制台,,,
2640,output operation,輸出操作,,,
2641,output order,輸出次序；輸出命令,,,
2642,output order control,輸出命令控制,,,
2643,output parameter address,輸出參數位址,,,
2644,output password,輸出通行碼,,,
2645,output picture,輸出圖畫,,,
2646,output port,輸出埠；輸出端口,,,
2647,output power,輸出功率,,,
2648,output primitive,輸出原素；輸出基元；輸出本源,,,
2649,output print queue,輸出列印佇列,,,
2650,output printer,輸出列印機,,,
2651,output priority,輸出優先,輸出優先級 ,,
2652,output procedure,輸出程序；輸出過程,,,
2653,output process,輸出過程；輸出程序,輸出進程 ,,
2654,output processing,輸出處理,,,
2655,output processor,輸出處理器；輸出處理機；輸出處理程序,,,
2656,output processor test,輸出處理機測試；輸出處理程序測試,,,
2657,output program,輸出程式,,,
2658,output programmability,輸出可程式性,,,
2659,output pull down resistor,輸出下拉電阻,輸出下拉電阻 ,,
2660,output pulse,輸出脈衝,輸出脈沖 ,,
2661,output puncher,輸出打孔機,,,
2662,output queue,輸出佇列；輸出排佇,,,
2663,output queue file,輸出佇列檔案,,,
2664,output queue table,輸出佇列表,,,
2665,output rating,輸出（額定）功率,,,
2666,output record,輸出記錄,,,
2667,output record character set,輸出記錄字元集,,,
2668,output redirection,輸出重定向,,,
2669,output register buffer,輸出暫存器緩衝器,,,
2670,output register empty,輸出暫存器空,,,
2671,output register	,輸出暫存器,,,
2672,output report,輸出報告,,,
2673,output request,輸出請求,,,
2674,output restricted deque,輸出限制雙端佇列,,,
2675,output routine,輸出常式；輸出程序,,,
2676,output routine generator,輸出常式產生器,,,
2677,output section,輸出區,,,
2678,output selector,輸出選擇器；輸出選擇程序,,,
2679,output sequence,輸出順序,,,
2680,output service,輸出服務（程序）,,,
2681,output signal,輸出信號,,,
2682,output specification code,輸出規格碼,,,
2683,output specification file,輸出規格檔案,,,
2684,output speed,輸出速率,,,
2685,output spool,輸出排存,,,
2686,output spooling subsystem,輸出排存子系統,,,
2687,output stacker,輸出堆疊器；輸出接卡箱,,,
2688,output state,輸出狀態,,,
2689,output statement,輸出敘述,,,
2690,output statistics,輸出統計,,,
2691,output status register	,輸出狀態暫存器,,,
2692,output storage,輸出儲存；輸出儲存區,,,
2693,output stream,輸出流,輸出流 ,,
2694,output stream control,輸出流控制,,,
2695,output structure,輸出結構,,,
2696,output subroutine,輸出次常式,,,
2697,output subsystem,輸出子系統,,,
2698,output switch function,輸出開關函數,,,
2699,output switch network,輸出交換網路,,,
2700,output symbol,輸出符號,,,
2701,output system,輸出系統,,,
2702,output table,輸出表,,,
2703,output tape,輸出磁帶,輸出帶 ,,
2704,output tape punch,輸出打帶機；輸出帶打孔機,,,
2705,output tape sorting,輸出磁帶分類,,,
2706,output terminal,輸出終端,,,
2707,output token,輸出符記,,,
2708,output transaction,輸出異動,,,
2709,output transformer,輸出變壓器,,,
2710,output translator	,輸出翻譯器,,,
2711,output unit,輸出單元；輸出單位；輸出裝置,輸出設備 ,,
2712,output value table,輸出值表,,,
2713,output variable,輸出變數,,,
2714,output vector,輸出向量,,,
2715,output voltage,輸出電壓,,,
2716,output well,輸出井,,,
2717,output word,輸出字,,,
2718,output work queue,輸出工作隊列；輸出工作佇列,,,
2719,output writer,輸出寫入器,,,
2720,output/input,輸出輸入,,,
2721,output/input field,輸出輸入欄,,,
2722,output-restricted double queue,受輸出限制的雙佇列,,,
2723,output-to-output crosstalk,輸出對輸出的串音；遠端串擾,,,
2724,outscriber,輸出記錄機,,,
2725,outside loop,外迴路,,,
2726,outside operation,外作業,,,
2727,outside operation form,外作業表格,,,
2728,outside plant,外廠,,,
2729,outside processor,外部處理機,,,
2730,outside request foreground program,外部請求前台（工作）程式,,,
2731,outside threat,外部威脅,外部威脅 ,,
2732,outside vapor phase oxidation process,外氧態氧化處理,,,
2733,outstanding balance,未清餘額,,,
2734,outstanding command,未處理命令,,,
2735,outstanding data formatting,未處理資料格式化,,,
2736,outstanding frame,未處理框,,,
2737,outstanding mark time request,未處理標示時間請求,,,
2738,outstanding message,未處理訊息,,,
2739,outstanding orders,未處理訂單,,,
2740,outstanding run request,未處理運行請求,,,
2741,outward dialing,向外撥號；外線撥號,,,
2742,oven,爐；烘箱；恆溫器,,,
2743,over capacity,過載；過量,,,
2744,over charge,過載；過量充電,,,
2745,over clocking,超頻,,,
2746,over current relay	,過電流繼電器,,,
2747,over or underloaded work centers,過高或過低負載之工作中心,,,
2748,over variance,過高變異數,,,
2749,over/under loaded period,過高／過低負載期間,,,
2750,over/under loaded variance percent,過高／過低變異百分比,,,
2751,over/under percent,過高／過低百分比,,,
2752,overall availability,總可用性；總利用率,,,
2753,overall bandpass response,總帶通回應,,,
2754,overall chart,總圖,,,
2755,overall computing speed,總計算速率,,,
2756,overall distortion,總畸變,,,
2757,overall efficiency,總效率,,,
2758,overall load,總負載,,,
2759,overall loss,總損耗,,,
2760,overall model,總體模型,總體模型 ,,
2761,overall noise,總雜訊,,,
2762,overall performance,總效能,,,
2763,overall structure,總結構,,,
2764,overall test,總體測試,,,
2765,overall transfer function,總傳送函數,,,
2766,overall transmission test,總體傳輸測試,,,
2767,overall transmission time,總體傳輸時間,,,
2768,overbackordered quantities,過高之未出貨訂單數量,,,
2769,overcommitment,過度承諾,,,
2770,overcompensated optical fiber,過補償光纖,,,
2771,overcoupling,過耦合,,,
2772,overdivided region,過分割區域,,,
2773,overdrive processor	,加速處理器,,,
2774,overdue,逾期,,,
2775,overdue balance,逾期餘額,,,
2776,overdue horizon,逾期時軸,,,
2777,overdue order,逾期訂單,,,
2778,overdue report,逾期報告,,,
2779,overflow,溢位；超限,溢出 ,,
2780,overflow ,（計算器中之）溢位,,,
2781,overflow access,溢位存取,,,
2782,overflow addressing method,溢位定址法,,,
2783,overflow alarm,溢位警報,,,
2784,overflow area,溢位區域；溢位區,溢出區 ,,
2785,overflow attribute,溢位屬性,,,
2786,overflow bit,溢位位元,,,
2787,overflow bucket,溢位（儲存）桶；溢位位址,溢出桶 ,,
2788,overflow chain,溢位鍊接,,,
2789,overflow chain length,溢位鍊長度,,,
2790,overflow chaining,溢位鍊接,,,
2791,overflow check,溢位檢查,溢出檢查 ,,
2792,overflow check error,溢位檢查錯誤,,,
2793,overflow check indicator,溢位檢查指示器,,,
2794,overflow check program,溢位核對程式,,,
2795,overflow controller,溢位控制器,溢出控制程序 ,,
2796,overflow drain,溢漏,,,
2797,overflow entry,溢位項；溢位入口,,,
2798,overflow entry hash,溢位項散列,,,
2799,overflow exception,溢位異常,,,
2800,overflow fault,溢位故障,,,
2801,overflow field,溢位欄位,,,
2802,overflow file,溢出檔案,,,
2803,overflow flag,溢位旗標,,,
2804,overflow handling,溢位處置,,,
2805,overflow handling mode,溢位處置模式,,,
2806,overflow hash,溢位散列,,,
2807,overflow in calculators,計算器溢位,,,
2808,overflow indication,溢位指示,,,
2809,overflow indicator,溢位指示器,,,
2810,overflow line,溢位行,,,
2811,overflow linking overflow technique,溢出鏈接溢位技術,,,
2812,overflow logic,溢位邏輯,,,
2813,overflow operation,溢位操作,,,
2814,overflow page,溢位頁面,,,
2815,overflow position,溢出位置,,,
2816,overflow printing,溢位列印,,,
2817,overflow probability,溢位機率,,,
2818,overflow pulse,溢位脈衝,,,
2819,overflow record,溢位記錄,,,
2820,overflow register,溢位暫存器,,,
2821,overflow sequential access method	,溢位順序存取法；溢位順序存取方法,,,
2822,overflow signal,溢位信號；全忙信號,,,
2823,overflow status,溢位狀態,,,
2824,overflow technique,溢位技術,,,
2825,overflow test,溢位測試,,,
2826,overflow toggle,溢位雙態開關,,,
2827,overflow trap,溢位陷阱,,,
2828,overhaul,檢修；大修,,,
2829,overhaul and repair	,檢查與修理；檢修與修復,,,
2830,overhead,間接費用；負擔；架空；附加,開銷 ,,
2831,overhead bit,附加位元,,,
2832,overhead block,附加塊,,,
2833,overhead cable,高架電纜,,,
2834,overhead code,間接費用碼,,,
2835,overhead content,間接費用內容,,,
2836,overhead cost code,間接費用成本碼,,,
2837,overhead costs,間接費用成本,,,
2838,overhead information,附加資訊,,,
2839,overhead method,架空法；內務操作法；整理操作法,,,
2840,overhead operation,內務操作；整理操作；管理作業,,,
2841,overhead projector	,高架式投影機,,,
2842,overhead rate,間接費用費率,,,
2843,overhead rate/percent,間接費用費率／百分比,,,
2844,overhead time,額外時間,,,
2845,overhead total,間接費用總計,,,
2846,overhead traffic,附加流量,,,
2847,overissue,發料溢超,,,
2848,overlaid,覆加的,,,
2849,overlap,重疊；交疊,重疊 ,,
2850,overlap access,重疊存取,,,
2851,overlap action,重疊動作,,,
2852,overlap area,重疊區域,,,
2853,overlap channel,重疊通道,,,
2854,overlap factor,重疊因子,,,
2855,overlap loop,重疊迴路,,,
2856,overlap of operation,作業重疊,,,
2857,overlap operand,重疊運算元,,,
2858,overlap operation,重疊操作,,,
2859,overlap processing,重疊處理,重疊處理 ,,
2860,overlap tell,重疊命令,,,
2861,overlap transistor,覆蓋式電晶體,,,
2862,overlapped central processor,重疊中央處理機,,,
2863,overlapped channel,重疊通道,,,
2864,overlapped data channel,重疊資料通道,,,
2865,overlapped execution,重疊執行,,,
2866,overlapped instruction execution,重疊指令執行,,,
2867,overlapped memory,重疊記憶體,,,
2868,overlapped microinstruction execution,重疊微指令執行,,,
2869,overlapped operation,重疊操作,,,
2870,overlapped operation buffer,重疊操作緩衝器,,,
2871,overlapped span of control,重疊控制跨距,,,
2872,overlapping,重疊；覆蓋,,,
2873,overlapping bridge,重疊橋,,,
2874,overlapping field,重疊欄,,,
2875,overlapping operand,重疊運算元,,,
2876,overlapping operations,重疊操作,,,
2877,overlapping processor,重疊處理機,,,
2878,overlapping register window,重疊暫存器視窗,重疊寄存器窗口 ,,
2879,overlapping sublist,重疊子串列,,,
2880,overlay,覆蓋,覆蓋 ,,
2881,overlay access control register,覆蓋存取控制暫存器,,,
2882,overlay area,覆蓋區域,,,
2883,overlay control program,覆蓋控制程式；重疊控制程式,,,
2884,overlay controller,覆蓋控制器,,,
2885,overlay defining,覆蓋定義,,,
2886,overlay description language,覆蓋描述語言,,,
2887,overlay description language file,覆蓋描述語言檔案,,,
2888,overlay display,覆蓋顯示,,,
2889,overlay drafting,覆蓋製圖,,,
2890,overlay generation language,覆蓋產生語言,,,
2891,overlay handler,覆蓋處置器,,,
2892,overlay keyboard,覆蓋鍵盤,,,
2893,overlay linkage editor,覆蓋鏈接編輯器,,,
2894,overlay load,覆蓋載入,,,
2895,overlay load module,覆蓋載入模組,,,
2896,overlay management routine entry,覆蓋管理常式入口,,,
2897,overlay manager,覆蓋管理器,,,
2898,overlay memory configuration,覆蓋記憶體組態,,,
2899,overlay model,覆蓋模型,,,
2900,overlay module,覆蓋模組,,,
2901,overlay network,覆蓋網路,,,
2902,overlay path,覆蓋路徑,,,
2903,overlay program,覆蓋程式,,,
2904,overlay region,覆蓋區,,,
2905,overlay routine,覆蓋常式,,,
2906,overlay run-time routines,覆蓋運行時間常式,,,
2907,overlay segment,覆蓋段,,,
2908,overlay segment area,覆蓋段區域,,,
2909,overlay store address,覆蓋儲存位址,,,
2910,overlay structure,覆蓋結構,,,
2911,overlay supervisor,覆蓋監督器,,,
2912,overlay supervisor routine,覆蓋監督器常式,,,
2913,overlay tree,覆蓋樹,,,
2914,overlay writing,覆蓋寫出,,,
2915,overload,超載,,,
2916,overload alarm control,超載警報控制,,,
2917,overload circuit breaker	,超載電路斷路器,,,
2918,overload control,超載控制,,,
2919,overload definition,超載定義,,,
2920,overload module testing,超載模組測試,,,
2921,overload point,超載點,,,
2922,overload protection,超載保護,,,
2923,overload rating,額定超載,,,
2924,overload recovery time,超載恢復時間,,,
2925,overload relay	,超載繼電器,,,
2926,overload simulator,超載模擬器,,,
2927,overload test,超載測試,,,
2928,overloading,重載,重載 ,,
2929,overmodulation,過調變,,,
2930,overpaint,過著色；塗上,,,
2931,overprint,附加印刷；重印,,,
2932,overprinting,附加印刷,,,
2933,overprogram,重複編程,,,
2934,overpunch,超額打孔；（卡片）附加打孔；重打孔,,,
2935,overpunching,附加穿孔,,,
2936,overrelaxation,超鬆弛法,,,
2937,override,置換；超越；克服；替換值,,,
2938,override cataloged memory allocation,最優先編目記憶分配,,,
2939,override code,置換碼,,,
2940,override control,越權控制,超馳控制 ,,
2941,override interrupt,最優先中斷,,,
2942,override precedence,最優先（地位,權）；超越優先,,,
2943,override price,置換價格,,,
2944,override ship-to,置換運往,,,
2945,override sold to,置換售往,,,
2946,override work center,置換工作中心,,,
2947,overrun,超出；超限運轉；過速；超限；越程,,,
2948,overrun counter,超限運轉計數器,,,
2949,overscan,過掃瞄,,,
2950,overscore,頂線,,,
2951,overseas intelligence data process system	,海外智慧資料處理系統,,,
2952,overseas telecommunication commission	,海外電信委員會,,,
2953,overshipped quantities,溢裝數量,,,
2954,overshoot,過衝；超越量,過沖 ,,
2955,overshoot rise-time,過衝上升時間,,,
2956,overspeed test,超速測試,,,
2957,overstress,過載；超載,,,
2958,overstrike,重打,疊印 ,,
2959,overstrike mode,重打態；蓋過模式,,,
2960,overt retrieval plot,成功檢索曲線,,,
2961,over-the-horizon,視距外（通信）,,,
2962,overtime,加班,,,
2963,overtone absorption,過色調吸收,,,
2964,overtones,過色調,,,
2965,overtype,重打,,,
2966,overtype mode,重打模式,,,
2967,overview,簡介；概觀,,,
2968,overview panel,全覽面板,,,
2969,overvoltage interruption	,過壓中斷,,,
2970,overvoltage protection,過壓保護,,,
2971,overwrite,重寫,蓋寫 ,,
2972,overwrite mode,重寫模式,,,
2973,overwrite modulation,重寫調變,,,
2974,overwrite noise,重寫雜訊,,,
2975,overwrite within fixed ruler line mode,定線內重寫模式,,,
2976,overwriting noise,重寫雜訊,,,
2977,ovonic memory switch,雙向記憶開關,,,
2978,ovonic threshold switch,雙向定限開關,,,
2979,ovonics,交流控制的半導體元件；雙向開關半導體器件,,,
2980,Ovshinsky effect,奧氏效應,,,
2981,Ovshinsky glass semiconductor,奧夫辛斯基玻璃半導體,,,
2982,own code,自有碼,,,
2983,own coding,自編碼,,,
2984,own coding routine,自編碼常式,,,
2985,own variable,自有變數,,,
2986,own virtual space,自有虛擬空間,,,
2987,owned,自身擁有的,,,
2988,owner,持有者；自有者；擁有者；所有者；主有者；文件主編人,系主 ,,
2989,owner file,主檔案；自有檔案,,,
2990,owner process,主處理程序；自有處理程序,,,
2991,owner record,主記錄；自有記錄,,,
2992,owner record type,主記錄型式,,,
2993,owner-coupled set,主耦集,,,
2994,owner's equity,股東權益,,,
2995,ownership,所有權；所有制；主權,,,
2996,ownership of data,資料所有權,,,
2997,Oxford university press	,牛津大學出版社（英國）,,,
2998,oxidation mask,氧化遮罩,,,
2999,oxidation type semiconductor,氧化型半導體,,,
3000,oxide build-up,氧化層構成,,,
3001,oxide film condenser,氧化膜電容器,,,
3002,oxide media,氧化物介質,,,
3003,oxide semiconductor,氧化物半導體,,,
3004,oxide-film,氧化膜,,,
3005,oxide-isolation-isoplanar,等平面氧化隔離,,,
3006,oxide-isoplanar technique,氧化層等平面技術,,,
3007,oxide-mask pattern,氧化層遮罩圖型,,,
3008,oximeter,血氧定量計,,,
3009,oxygen	,氧,,,
