編號,原文,臺灣用語,大陸用語,其他用語,
1094,change over gate,轉換閘,,,
1095,change over procedure,轉換程序,,,
1096,change over signal,轉換信號,,,
1097,change over switch,轉換開關,,,
1098,change over system,轉換系統,,,
1099,change over time,轉換時間,,,
1100,change page,換頁；變頁,,,
1101,change period intervals,變更週期間隔,,,
1102,change position connection,變位連接,,,
1103,change record,已變更記錄,,,
1104,change remote access password,變更遠程存取通行碼,,,
1105,change report period intervals,變更報表週期間隔,,,
1106,change request,變更請求,,,
1107,change tape,變更帶,,,
1108,change transaction,變更異動,,,
1109,changeable,可變,,,
1110,changeable physical layout,可變實體布局,,,
1111,changeable storage,可變儲存,,,
1112,changed record,變更記錄,,,
1113,changeover timetable,更換時間表,,,
1114,changer,變換器,,,
1115,changing exception task attribute,改變異常任務屬性,,,
1116,changing file name,變更檔名,,,
1117,changing order point,變序點,,,
1118,channel,通道,信道 ,,
1119,channel access,通道存取,,,
1120,channel adapter,通道轉接器,通道適配器 ,,
1121,channel adapter input/output supervisor,通道配接器輸入輸出監督器,,,
1122,channel adapter supervisor,通道配接器監督器,,,
1123,channel address,通道位址,,,
1124,channel address field,通道位址欄,,,
1125,channel address half word table,通道位址半字表,,,
1126,channel address output,通道位址輸出,,,
1127,channel address register,通道位址暫存器,,,
1128,channel address word,通道位址字,,,
1129,channel affinity,通道相似性,,,
1130,channel allocation,通道分配,,,
1131,channel and arbiter switch,通道及仲裁交換器,通道和仲裁開關 ,,
1132,channel assignment,通道指定,,,
1133,channel assignment record,通道指定記錄,,,
1134,channel assignment register,通道指定暫存器,,,
1135,channel assignment table,通道指定表,,,
1136,channel attached,通道附接,,,
1137,channel availability,通道可用性,,,
1138,channel availability table,通道可用性表,,,
1139,channel available interrupt,通道可用中斷,,,
1140,channel bandwidth,通道頻寬,,,
1141,channel buffer storage,通道緩衝儲存區,,,
1142,channel burst mode,通道叢發模,,,
1143,channel bus controller,通道匯流排控制器,,,
1144,channel bus out,通道匯流排輸出,,,
1145,channel busy,通道忙碌,,,
1146,channel capacity,通道容量,信道容量 ,,
1147,channel check,通道檢查,,,
1148,channel check handler,通道檢查處置器,,,
1149,channel code,通道碼,,,
1150,channel coding,通道編碼,,,
1151,channel command,通道命令,通道命令 ,,
1152,channel command block,通道命令塊,,,
1153,channel command register,通道命令暫存器,,,
1154,channel command word,通道命令字,通道命令字 ,,
1155,channel command word buffer,通道命令字緩衝區,,,
1156,channel compression,通道壓縮,,,
1157,channel condition,通道情況,,,
1158,channel conductance,通道傳導,,,
1159,channel connection,通道連接,,,
1160,channel connector,通道連接器,,,
1161,channel control block,通道控制塊,,,
1162,channel control character,通道控制字元,,,
1163,channel control check,通道控制檢查,,,
1164,channel control reconfiguration,通道控制重組態,,,
1165,channel control unit,通道控制單元,,,
1166,channel control vector,通道控制向量,,,
1167,channel control word,通道控制字,,,
1168,channel control,通道控制,,,
1169,channel controller,通道控制器,通道控制器,,
1170,channel current,通道電流,,,
1171,channel data check,通道資料檢查,,,
1172,channel data selector,通道資料選擇器,,,
1173,channel decoder,通道解碼器,,,
1174,channel definition table,通道定義表,,,
1175,channel demodulation,通道解調,,,
1176,channel demodulator,通道解調器,,,
1177,channel demultiplexer,通道多工解訊器,,,
1178,channel dissipation,通道消耗,,,
1179,channel distortion coefficient,通道失真係數,,,
1180,channel disturbance,通道干擾,,,
1181,channel effect,通道效應,,,
1182,channel encoder,通道編碼器,,,
1183,channel encoding,通道編碼,,,
1184,channel end condition,通道結束情況,,,
1185,channel end interrupt,通道結束中斷,,,
1186,channel end,通道結束,,,
1187,channel entry,通道入口,,,
1188,channel error statistics,通道錯誤統計,,,
1189,channel flag,通道旗標,,,
1190,channel frequency characteristic,通道頻率特性,,,
1191,channel frequency stability,通道頻率穩定性,,,
1192,channel gate,通道閘,,,
1193,channel grade,通道等級,,,
1194,channel grant,通道授與,,,
1195,channel group,通道群,,,
1196,channel identification,通道識別,,,
1197,channel indicator,通道指示器,,,
1198,channel indirect data addressing,通道間接資料定址,,,
1199,channel instruction,通道指令,,,
1200,channel interface,通道介面,通道接口,,
1201,channel length,通道長度,,,
1202,channel logic,通道邏輯,,,
1203,channel manager,通道管理器,,,
1204,channel mask,通道遮罩,,,
1205,channel mobility,通道移動率,,,
1206,channel mode,通道模式,,,
1207,channel monitor,通道監視器,,,
1208,channel multiplexer,通道多工器,,,
1209,channel noise,通道雜訊,,,
1210,channel noise level,通道雜訊位準,,,
1211,channel number,通道號碼,,,
1212,channel operation,通道操作,,,
1213,channel overload,通道超載,,,
1214,channel pattern,通道型樣,,,
1215,channel pointer,通道指標,,,
1216,channel pool,通道池,,,
1217,channel position,通道位置,,,
1218,channel predicate,通道述詞,,,
1219,channel process,通道處理,,,
1220,channel processor,通道處理機,,,
1221,channel program,通道程式,,,
1222,channel program translation,通道程式翻譯,,,
1223,channel programming,通道程式設計,,,
1224,channel protocol,通道協定,,,
1225,channel pulse,通道脈衝,,,
1226,channel queue,通道佇列,,,
1227,channel read backward command,通道回讀命令,,,
1228,channel read command,通道讀命令,,,
1229,channel region,通道區域,,,
1230,channel reliability,通道可靠性,,,
1231,channel request,通道請求,,,
1232,channel request block,通道請求塊,,,
1233,channel request priority,通道請求優先,,,
1234,channel reset,通道重置,,,
1235,channel resistance,通道電阻,,,
1236,channel routine algorithm,通道常式演算法,,,
1237,channel routing algorithm,通道選路演算法,,,
1238,channel scheduler,通道排程器,通道調度程序 ,,
1239,channel scheduling,通道排程,,,
1240,channel selectivity,通道選擇性,,,
1241,channel separation,通道分離,,,
1242,channel service unit,通道服務單元,,,
1243,channel set,通道集,,,
1244,channel size,通道大小,,,
1245,channel start,通道起動,,,
1246,channel status indicator,通道狀態指示器,,,
1247,channel status information,通道狀態資訊,,,
1248,channel status routine,通道狀態常式,,,
1249,channel status table,通道狀態表,,,
1250,channel status word,通道狀態字,,,
1251,channel status,通道狀態,,,
1252,channel sweep,通道拂掠,,,
1253,channel switching,通道交換,,,
1254,channel synchronizer,通道同步器,,,
1255,channel tags in,通道標記輸入,,,
1256,channel temperature,通道溫度,,,
1257,channel terminal coder,通道終端編碼器,,,
1258,channel terminal decoder,通道終端解碼器,,,
1259,channel throughput,通道通量,,,
1260,channel time,通道工作時間,,,
1261,channel time slot,通道時間槽,,,
1262,channel traffic control,通道流量控制,,,
1263,channel transistor,通道電晶體,,,
1264,channel translating equipment,通道翻譯設備,,,
1265,channel unit,通道單元,,,
1266,channel unit address,通道裝置位址,,,
1267,channel utilization,通道利用性,,,
1268,channel utilization index,通道利用指數,,,
1269,channel vocoder,通道聲碼器,,,
1270,channel waiting queue,通道等待佇列,,,
1271,channel width,通道寬度,,,
1272,channel word,通道字,,,
1273,channeling,通道作用,,,
1274,channeling diode,通道二極體,,,
1275,channelizing,通道化,,,
1276,channel-to-channel adapter,通道間配接器,,,
1277,chaos,混沌,混沌 ,,
1278,chaotic dynamics,混沌動力學,混沌動力學 ,,
1279,Chapin chart,恰平圖表,,,
1280,chapter,章,,,
1281,CHAR type,CHAR型式,,,
1282,character,字元,字符 ,,
1283,character address,字元位址,,,
1284,character address counter,字元位址計數器,,,
1285,character addressing,字元定址,,,
1286,character adjustment,字元調整,,,
1287,character advance pulse,字元前進脈衝,,,
1288,character alignment,字元調正,,,
1289,character arrangement,字元安排,,,
1290,character arrangement table,字元安排表,,,
1291,character array,字元陣列,,,
1292,character array initialization,字元陣列初始化,,,
1293,character assembly,字元組合,,,
1294,character assembly word,字元組合字,,,
1295,character assignment,字元指定,,,
1296,character assignment statement,字元指定敘述,,,
1297,character assignment table,字元指定表,,,
1298,character attribute,字元屬性,,,
1299,character average information content,字元平均資訊內容,,,
1300,character base,字元基底,,,
1301,character blank,字元空白,,,
1302,character board,字元板,,,
1303,character boundary,字元邊界,字符邊界 ,,
1304,character box,字元箱,字符框,,
1305,character box element,字元盒元素,,,
1306,character buffer,字元緩衝區,,,
1307,character bus,字元匯流排,,,
1308,character byte,字元位元組,,,
1309,character cell,字元格,,,
1310,character cell viewer,字元格觀察器,,,
1311,character check,字元檢查,,,
1312,character class,字元類,,,
1313,character class description,字元類描述,,,
1314,character code,字元碼,,,
1315,character code conversion,字元碼轉換,,,
1316,character code table,字元碼表,,,
1317,character coded,字元編碼,,,
1318,character coded request,字元編碼申請,,,
1319,character coding,字元編碼,,,
1320,character comparision,字元比較,,,
1321,character comparison,字元比較,,,
1322,character computer,字元電腦,,,
1323,character constant,字元常數,,,
1324,character constant editing,字元常數編輯,,,
1325,character control block,字元控制塊,,,
1326,character controlled generator,字元控制產生器,,,
1327,character conversion,字元轉換,,,
1328,character count,字元數,,,
1329,character count program,字元計數程式,,,
1330,character counter,字元計數器,,,
1331,character crowding,字元擁擠,,,
1332,character cycle,字元循環,,,
1333,character data,字元資料,,,
1334,character data storage,字元資料儲存,,,
1335,character data type operation,字元資料類型操作,,,
1336,character definition display,字元定義顯示,,,
1337,character delete,字元刪除,,,
1338,character deletion character,刪字字元,,,
1339,character delimiter,字元定界符,,,
1340,character denotation,字元標誌,,,
1341,character density,字元密度,,,
1342,character dependence,字元相關,字符相關 ,,
1343,character design,字元設計,,,
1344,character device,字元裝置,,,
1345,character device control,字元裝置控制,,,
1346,character dimension,字元大小,,,
1347,character disassembly,字元分解,,,
1348,character disk,字元盤,,,
1349,character display,字元顯示,,,
1350,character display device,字元顯示裝置,字符顯示(設備),,
1351,character duration,字元歷時,,,
1352,character edge,字元邊緣,,,
1353,character editing,字元編輯,,,
1354,character element,字元元素,,,
1355,character emitter,字元發射器,,,
1356,character encoding,字元編碼,,,
1357,character error rate,字元錯誤率,,,
1358,character error rate of a telegraph connection,電報連接字元錯誤率,,,
1359,character expansion,字元擴充,,,
1360,character expression,字元表式,,,
1361,character field,字元欄,,,
1362,character field descriptor,字元欄描述符,,,
1363,character field dimension,字元欄大小,,,
1364,character file,字元檔案,,,
1365,character file separator,字元檔案分隔符,,,
1366,character fill,字元填充,,,
1367,character font,字元字型,,,
1368,character form,字元表格,字形 ,,
1369,character format,字元格式,,,
1370,character formation component,字元形成元件,成字部件 ,,
1371,character forming tube,字元形成管,,,
1372,character frame,字元框,,,
1373,character frame bit,字元框位元,,,
1374,character frequency,字元頻率,字頻 ,,
1375,character function,字元函數,,,
1376,character function reference,字元函數引用,,,
1377,character gate,字元閘,,,
1378,character generation,字元產生,,,
1379,character generation option,字元產生選項,,,
1380,character generation unit,字元產生裝置,,,
1381,character generator,字元產生器,字符發生器 ,,
1382,character generator utility,字元產生器公用程式,,,
1383,character glyph,字元字符,,,
1384,character graphic,字元圖形,,,
1385,character grid,字元格,,,
1386,character grid unit,字元格單位,,,
1387,character group,字元組,,,
1388,character guidance,字元導引,,,
1389,character handling,字元處置,,,
1390,character I/O,字元輸入輸出,,,
1391,character identifier,字元識別符,,,
1392,character ignore block,略去字元段,,,
1393,character ignore instruction,略去字元指令,,,
1394,character image,字元影像,,,
1395,character increment,字元增量,,,
1396,character information,字元資訊,,,
1397,character information rate,字元資訊率,,,
1398,character input device,字元輸入設備,字符輸入設備 ,,
1399,character insert,字元插入,,,
1400,character insert mode,字元插入模式,,,
1401,character insertion,字元插入,,,
1402,character instruction,字元指令,,,
1403,character integer,字元整數,,,
1404,character interleaved time frame,字元交插時間框,,,
1405,character interleaving,字元交插,,,
1406,character interval,字元間隔,,,
1407,character key,字元鍵,,,
1408,character level,字元等級,,,
1409,character like code,字元類碼,,,
1410,character literal,文字字面值,,,
1411,character load routine,字元載入常式,,,
1412,character locator,字元定位器,,,
1413,character machine,字元機,,,
1414,character manipulation,字元調處,,,
1415,character marker,字元標誌,,,
1416,character matrix,字元矩陣,,,
1417,character mean entropy,字元平均熵,,,
1418,character mean information content,字元平均資訊內容,,,
1419,character mean transformation content,字元平均傳送資訊內容,,,
1420,character mean transinformation content,字元平均傳送資訊內容,,,
1421,character memory,字元記憶體,,,
1422,character misregistration,字元偏移,,,
1423,character mode,字元模,,,
1424,character mode display,字元模式顯示,,,
1425,character mode DTE,字元模式DTE,,,
1426,character mode input,字元模式輸入,,,
1427,character mode terminal,字元模式終端機,字符[式]終端 ,,
1428,character modifier,字元修飾符,,,
1429,character motion,字元移動,,,
1430,character multiplexer,字元多工器,,,
1431,character negative acknowledge,字元負確認,,,
1432,character non-formation component,字元非成形元件,非成字部件 ,,
1433,character number,字元數,字號 ,,
1434,character object,字元物件,,,
1435,character offset,字元偏置,,,
1436,character operator,字元運算,,,
1437,character order,字元順序,字序 ,,
1438,character ordinal number,字元序數號碼,,,
1439,character oriented,字元導向,,,
1440,character oriented procedure,字元導向程序,,,
1441,character oriented record,字元導向記錄,,,
1442,character oriented requirement,字元導向需求,,,
1443,character oriented transmission,字元導向傳輸,,,
1444,character outline,字元外形,,,
1445,character packing density,字元縮緊密度,,,
1446,character parallel transmission,字元並行傳輸,,,
1447,character parity check,字元同位檢查,,,
1448,character path,字元路徑,,,
1449,character pattern,字元型樣,,,
1450,character pattern input,字元型樣輸入,,,
1451,character picture specification,字元圖象規格,,,
1452,character pitch,字元間距,,,
1453,character plane,字面,,,
1454,character plotting,字元繪圖,,,
1455,character point display,字元點顯示,,,
1456,character pointer,字元指標,,,
1457,character position,字元位置,,,
1458,character printer,字元列印機,字符打印機 ,,
1459,character pronunciation,字音,字音 ,,
1460,character properties,字元特性,,,
1461,character pulse,字元脈衝,,,
1462,character quantity,字元量,字量 ,,
1463,character raster pattern,字元光柵型樣,,,
1464,character rate,字元率,,,
1465,character reader,字元閱讀機,字符閱讀機,,
1466,character reading,字元讀出,,,
1467,character ready,字元備妥,,,
1468,character recognition,字元辨識；字元識別,字符識別 ,,
1469,character recognition criteria,字元辨識準則,,,
1470,character recognition machine,字元辨識機,,,
1471,character recognition system,字元辨識系統,,,
1472,character rectangle,字元矩形,,,
1473,character reference point,字元參考點,,,
1474,character register,字元暫存器,,,
1475,character relation,字元關係,,,
1476,character relational expression,字元關連表式,,,
1477,character repertoire,字匯,,,
1478,character repetition cycle,字元重複週期,,,
1479,character rotation,字元旋轉,,,
1480,character rounding,字元捨入,,,
1481,character row,字元列,,,
1482,character scalar,字元純量,,,
1483,character segmentation,字元分段,,,
1484,character selection circuit,字元選擇電路,,,
1485,character sensing equipment,字元感知設備,,,
1486,character sensing field,字元感知欄,,,
1487,character sensing strip,字元感知條,,,
1488,character sequence,字元順序,,,
1489,character serial transmission,字元串聯傳輸,,,
1490,character set,字元集,字符集 ,,
1491,character set attribute,字元集屬性,,,
1492,character shape,字形,,,
1493,character shift in,字元移入,,,
1494,character signal,字元信號,,,
1495,character size,字元大小,,,
1496,character size control,字元大小控制,,,
1497,character skew,字元偏斜,,,
1498,character source,字元源,,,
1499,character space,字元空間,,,
1500,character spacing,字元間距,,,
1501,character spacing display,字元間距顯示,,,
1502,character spacing reference,字元間距參考,,,
1503,character spacing reference line,字元間距參考線,,,
1504,character special file,字元特別檔案,,,
1505,character storage unit,字元儲存單元,,,
1506,character store,字元儲存,,,
1507,character stream,字元流,,,
1508,character string,字串；字元字串,字符串 ,,
1509,character string constant,字串常數,,,
1510,character string data,字串資料,,,
1511,character string descriptor,字串描述符,,,
1512,character string function,字串函數,,,
1513,character string instruction,字串指令,,,
1514,character string manipulation package,字串調處組件,,,
1515,character string picture,字串圖象,,,
1516,character string picture data,字串圖象資料,,,
1517,character string variable,字串變數,,,
1518,character stroke,字元筆畫,,,
1519,character structure,字元結構,,,
1520,character stuffing,字元填塞,,,
1521,character style,字元式樣,字體 ,,
1522,character subset,字元子集,,,
1523,character suppression,字元抑制,,,
1524,character switching,字元交換,,,
1525,character symbol,字元符號,,,
1526,character symbol set,字元符號集,,,
1527,character synchronization,字元同步,,,
1528,character table,字元表,,,
1529,character terminal,字元終端,,,
1530,character testing function,字元測試功能,,,
1531,character timing,字元計時,,,
1532,character to byte symbol,字元轉位元組符號,,,
1533,character token,字元符記,,,
1534,character topology,字元拓撲學,,,
1535,character transfer,字元傳送,,,
1536,character transfer rate,字元傳送率,,,
1537,character transliteration,字元音譯,,,
1538,character tree,字元樹,,,
1539,character type,字元類型,,,
1540,character type statement,字元類型敘述,,,
1541,character unit,字元單元,,,
1542,character unit correction,字元單元校正,,,
1543,character user interface,字元使用者介面,,,
1544,character value,字元值,,,
1545,character variable,字元變數,,,
1546,character wheel,字元輪,,,
1547,character width,字元寬度,,,
1548,character writing tube,字元書寫管,,,
1549,character zone,字元區域,,,
1550,character,字符；字元,字符,,
1551,character-at-a-time printer,一次一字元列印機,,,
1552,characteristic,特性,,,
1553,characteristic ,特性數（用於浮點表示中）,,,
1554,characteristic adaptive control,特性適應控制,,,
1555,characteristic adaptive system,特性適應系統,,,
1556,characteristic bit,特性位元,,,
1557,characteristic condition,特性條件,,,
1558,characteristic cone,特性錐體,,,
1559,characteristic conoid,特性錐面,,,
1560,characteristic data of computer,計算機特性資料,,,
1561,characteristic description,特性描述,,,
1562,characteristic distortion,特性失真,,,
1563,characteristic disturbance,特性干擾,,,
1564,characteristic element,特性元素,,,
1565,characteristic equation,特性方程式,特征方程 ,,
1566,characteristic factor,特性因子,,,
1567,characteristic form,特性形式,,,
1568,characteristic frequencies,特性頻率,,,
1569,characteristic function,特性函數,特征函數 ,,
1570,characteristic grammar,特性文法,,,
1571,characteristic impedance,特性阻抗,特性阻抗 ,,
1572,characteristic language,特性語言,,,
1573,characteristic length,特性長度,,,
1574,characteristic letter,特性字母,,,
1575,characteristic machine,特性機,,,
1576,characteristic measurement,特性測量,,,
1577,characteristic of a logarithm,對數特性；對數之首數或定位部,,,
1578,characteristic oscillation,特性振盪,,,
1579,characteristic overflow,特性溢位,,,
1580,characteristic program grammar,特性程式文法,,,
1581,characteristic quadratic form,特性二次形式,,,
1582,characteristic readout voltage pulse,特性讀出電壓脈波,,,
1583,characteristic root,特性根,,,
1584,characteristic set,特性集,,,
1585,characteristic signal,特性信號,,,
1586,characteristic system,特性系統,,,
1587,characteristic test,特性測試,,,
1588,characteristic value,特性值,,,
1589,characteristic variable,特性變數,,,
1590,characteristics of channel,通道特性,,,
1591,characterization,特性化,,,
1592,characterization of computability,可計算性特性化,,,
1593,character-oriented protocol,字元導向協定,面向字符協議 ,,
1594,characters per frame display,每框顯示字元數,,,
1595,characters per inch,每吋字元數,,,
1596,characters per line,每列字元數,,,
1597,characters per page,每頁字元數,,,
1598,characters per second,每秒字元數,字符每秒 ,,
1599,characters received in error,接收的錯誤字元,,,
1600,charactron,字符管,,,
1601,charge,電荷；充電；計費；費,,,
1602,charge amplifier,電荷放大器,,,
1603,charge analysis,電荷分析,,,
1604,charge carrier,電荷載子,,,
1605,charge control analysis,電荷控制分析,,,
1606,charge coupled,電荷耦合,,,
1607,charge coupled device memory,電荷耦合裝置記憶體,,,
1608,charge coupled device technology,電荷耦合裝置技術,,,
1609,charge coupled device,電荷耦合裝置,,,
1610,charge coupled memory,電荷耦合記憶體,,,
1611,charge density,電荷密度,,,
1612,charge number,計費號碼,,,
1613,charge off,沖銷,,,
1614,charge pattern,電荷圖型,,,
1615,charge storage cell,電荷儲存格,,,
1616,charge storage diode,電荷儲存二極體,,,
1617,charge storage flipflop,電荷儲存正反器,,,
1618,charge storage tube,電荷儲存管,,,
1619,charge transfer,電荷傳送,,,
1620,charge transfer device,電荷傳送裝置,,,
1621,charge transition time,電荷變遷時間,,,
1622,charge up,充電,,,
1623,charge-coupled memory,電荷耦合記憶體,電荷耦合存儲器 ,,
1624,charged atom,充電原子,,,
1625,charging,計費,計費 ,,
1626,charging algorithm,計費算法,,,
1627,charging time,計費時間,,,
1628,charstream,字符流,,,
1629,charstring,字符串,,,
1630,chart,圖表,,,
1631,chart area,圖區,,,
1632,chart format,圖表格式,,,
1633,chart grammar,圖表文法,圖表語法 ,,
1634,chart layout,圖表布置,,,
1635,chart of accounts,會計科目表,,,
1636,chart option,圖表選項,,,
1637,chart parser,圖表剖析器,圖表句法分析程序 ,,
1638,chart pattern,圖表型樣,,,
1639,chart reader,圖表閱讀機,,,
1640,chart recorder,圖表記錄器,,,
1641,chart recording,圖表記錄,,,
1642,chart speed,圖表速率,,,
1643,chart type,圖表類型,,,
1644,charting,製圖,,,
1645,CHAS,會計科目表,,,
1646,CHASE,CHASE指令,,,
1647,chassis,底盤,機箱, *機柜 ,,
1648,chassis assembly,底盤組合,,,
1649,chassis earth,底盤接地,,,
1650,chassis mount construction,底盤座構造,,,
1651,chatter,顫動,,,
1652,cheating,欺騙,欺騙 ,,
1653,check,核對,檢驗, *檢查 ,,
1654,check bit,核對位元,檢驗位 ,,
1655,check bit column,核對位元行,,,
1656,check bit polynomial,核對位元多項式,,,
1657,check bit sum,核對位元和,,,
1658,check bus,核對匯流排,檢驗總線 ,,
1659,check card,核對卡,,,
1660,check character,核對字元,,,
1661,check code,核對碼；檢查碼,,,
1662,check consistency,核對一致,,,
1663,check digit,核對數位；核對位元,檢驗位 ,,
1664,check digit code,檢查數位碼,,,
1665,check divide indicator,檢查除法指示器,,,
1666,check expression,核對表式,,,
1667,check for overflow,溢出檢查,,,
1668,check formula,核對公式,,,
1669,check group,核對組,,,
1670,check indicator,核對指示器；檢查指示器,,,
1671,check indicator instruction,核對指示器指令,,,
1672,check key,核對鍵,,,
1673,check light,核對燈,,,
1674,check list,核對列表,,,
1675,check list method,核對列表法,,,
1676,check number,核對數,,,
1677,check problem,核對問題,,,
1678,check procedure,核對程序,,,
1679,check program,核對程式,檢驗程序 ,,
1680,check protect,核對保護,,,
1681,check register,核對暫存器,,,
1682,check reset,核對重設,,,
1683,check reset key,核對重設鍵,,,
1684,check residue,檢查殘餘,,,
1685,check routine,核對常式,檢驗例程 ,,
1686,check routine test,核對常式測試,,,
1687,check row,核對列,,,
1688,check stop,核對停機,檢錯停機 ,,
1689,check subroutine,核對次常式,,,
1690,check sum,核對和,,,
1691,check sum code,核對和碼,,,
1692,check sum digit,核對和數位,,,
1693,check symbol,核對符號,,,
1694,check syntax,核對語法,,,
1695,check system,核對系統,,,
1696,check table,核對表,,,
1697,check tag,核對標籤,,,
1698,check total,核對總計,,,
1699,check track,核對軌,,,
1700,check trunk,核對中繼線,檢驗總線 ,,
1701,check word,核對字,,,
1702,checkboard test,核對器板測試,檢驗板測試 ,,
1703,checker,核對器,檢查程序 ,,
1704,checker board,核對器板,,,
1705,checker board effect,核對器板效應,,,
1706,checker playing program,跳棋比賽程式,,,
1707,checking bit,檢查位元,,,
1708,checking by resubstitution,重新代入檢查,,,
1709,checking calculation,檢查計算,,,
1710,checking card,檢查卡,,,
1711,checking circuit,檢查電路,檢驗電路 ,,
1712,checking code,檢查碼,檢驗碼 ,,
1713,checking code time,代碼檢查時間,,,
1714,checking computation,檢查計算,檢驗計算, *驗算 ,,
1715,checking credit limits,檢查信用額度,,,
1716,checking digit,檢查數位,,,
1717,checking feature,檢查特徵,,,
1718,checking information,檢查資訊,,,
1719,checking loop,檢查迴路,,,
1720,checking machine,檢查機,,,
1721,checking of access right,存取權檢查,,,
1722,checking off symbol,查訖符號,查訖符號 ,,
1723,checking procedure,檢查程序,檢驗步驟 ,,
1724,checking program,核對程式；查驗程式,,,
1725,checking routine,檢查常式,,,
1726,checking sequence,檢查順序,檢驗序列 ,,
1727,checking subroutine,檢查次常式,,,
1728,checking symbol,檢查符號,,,
1729,checklist,檢查表,檢查表 ,,
1730,checkout,檢測；檢驗；結賬,,,
1731,checkout compiler,檢測編譯程式,,,
1732,checkout console,檢測控制台,,,
1733,checkout equipment,檢測設備,,,
1734,checkout program,檢測程式,,,
1735,checkout system,檢測系統,,,
1736,checkpoint,核對點；檢查點；查驗點,檢查點 ,,
1737,checkpoint based software tool,檢查點為本的軟體工具,,,
1738,checkpoint control,檢查點控制,,,
1739,checkpoint data set,核對點資料集,,,
1740,checkpoint dump,檢查點傾印,,,
1741,checkpoint entry,檢查點入口,,,
1742,checkpoint file,檢查點檔案,,,
1743,checkpoint file code,檢查點檔案碼,,,
1744,checkpoint record,檢查點記錄,,,
1745,checkpoint restart,檢查點再啟動,檢查點再啟動 ,,
1746,checkpoint review,核對點檢視,,,
1747,checkpoint routine,檢查點常式,,,
1748,checkpoint subroutine,檢查點次常式,,,
1749,checkpointer,檢查點,,,
1750,checkpointing,核對點設定,,,
1751,checksum,檢查和,檢查和 ,,
1752,checksummer,檢和器,,,
1753,chemical bond,化學鍵,,,
1754,chemical deposition,化學沉積,,,
1755,chemical element,化學元素,,,
1756,chemical energy,化學能,,,
1757,chemical engineering,化學工程,,,
1758,chemical engineering process,化學工程過程,,,
1759,chemical equilibrium problem,化學平衡問題,,,
1760,chemical equivalent,化學當量,,,
1761,chemical etching,化學蝕刻,,,
1762,chemical impurity,化學雜質,,,
1763,chemical polishing,化學磨光,,,
1764,chemical purification,化學淨化,,,
1765,chemical staining,化學染色,,,
1766,chemical treatment,化學處理,,,
1767,chemical vapor deposition method,化學蒸汽沉積法,,,
1768,chemical vapor deposition,化學蒸汽沉積,,,
1769,chemically deposited printed circuit,化學沉積印刷電路,,,
1770,chevron expander,人字形擴展器,,,
1771,chief executive officer,執行長,執行主管, *首席執行官 ,,
1772,chief financial officer,財務長,財務主管 ,,
1773,chief information officer,首席資訊長,信息主管 ,,
1774,chief knowledge officer,知識長,知識主管 ,,
1775,chief operation officer,事務長,運作主管 ,,
1776,chief operator,主操作員,,,
1777,chief programmer,主程式員,,,
1778,chief programmer team,主程式員小組,,,
1779,chief technology officer,技術長,技朮主管 ,,
1780,child,子；下代,,,
1781,child and twin pointer,子指標與孿生指標,,,
1782,child entity,子代實體,,,
1783,child group,子群,,,
1784,child node,子節點,,,
1785,child parent mapping,子母代對映,,,
1786,child pointer,子指標,,,
1787,child process,子處理,,,
1788,child resource,子資源,,,
1789,child segment,子段,,,
1790,child to parent linkage,子代至母代鏈接,,,
1791,child transaction,子代交易,,,
1792,children,子,,,
1793,children chain,子鍊,,,
1794,children processes,子過程,,,
1795,children record,子記錄,,,
1796,children relation,子關係,,,
1797,chilling unit,冷卻裝置,,,
1798,Chinese,中文,中文 ,,
1799,Chinese  character card,中文字元編碼,,,
1800,Chinese analysis,中文分析,漢語分析 ,,
1801,Chinese binary,中文二進制,,,
1802,Chinese binary code,中文二進碼,,,
1803,Chinese character,中文字元,漢字 ,,
1804,Chinese character attribute dictionary,中文字元編碼字元集,漢字屬性字典 ,,
1805,Chinese character card,中文字卡,漢卡 ,,
1806,Chinese character code,中文碼,,,
1807,Chinese character code for information interchange,中文資訊交換碼,漢字信息交換碼 ,,
1808,Chinese character code for interchange,中文交換碼,漢字交換碼 ,,
1809,Chinese character coded character set,中文字元編碼字元集,漢字編碼字符集 ,,
1810,Chinese character coding,中文字元編碼,漢字編碼 ,,
1811,Chinese character coding input method,中文字元編碼輸入法,漢字編碼輸入方法 ,,
1812,Chinese character coding keyboard input method,中文字元編碼鍵盤輸入方法,,,
1813,Chinese character coding scheme,中文字元編碼方案,漢字編碼方案 ,,
1814,Chinese character coding set,中文字元編碼集,,,
1815,Chinese character coding technique,中文字元編碼技術,,,
1816,Chinese character component,中文字元元件,漢字部件 ,,
1817,Chinese character condensed technology,中文字元壓縮技術,漢字信息壓縮技朮 ,,
1818,Chinese character control function code,中文字元控制功能碼,漢字控制功能碼 ,,
1819,Chinese character data type,中文字元資料類型,,,
1820,Chinese character display terminal,中文字元顯示終端機,漢字顯示終端 ,,
1821,Chinese character dot matrix font,中文字元點矩陣字型,,,
1822,Chinese character features,中文字元特徵,漢字特征 ,,
1823,Chinese character font code,中文字元字型碼,漢字字形碼 ,,
1824,Chinese character font dot matrix,中文字元字型點矩陣,,,
1825,Chinese character font library,中文字元字型館,漢字字形庫 ,,
1826,Chinese character generator,中文字元產生器,,,
1827,Chinese character handheld terminal,中文手持式終端機,漢字手持終端 ,,
